"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001816","cytokine production","91/516","221/1987",1.1340883398868e-07,4.063525759379e-06,3.09280123784513e-06,"Mmp8/Anxa1/Clec5a/Il1r2/Cebpb/Tlr4/Cd14/Mapk13/Slc11a1/Tlr2/Chi3l1/Il1rap/Trem1/App/Clec4e/C5ar1/Chil3/Clec4n/Flot1/Ltf/G6pdx/Xbp1/Tirap/Gadd45g/Il18rap/Pglyrp1/Oas2/Acod1/N4bp1/Socs1/Adam8/Cd274/Bcl3/Myd88/Casp4/Ffar2/Ccr5/Irak3/Trem3/Fcer1g/Ifih1/Ceacam1/Xaf1/Tspo/Fosl2/Rbm47/Fcgr3/Camp/Dhx58/Anxa4/Cyba/Vsir/Mefv/Agpat2/Il36g/Irgm2/Cmklr1/Irgm1/Arg2/Tnfrsf1a/Aif1/Fgr/Met/Gbp7/Casp1/Cybb/Igtp/Thbs1/Nod1/Ifng/Gbp3/Lgals9/C3/Irf1/Nfam1/Pnp/Tmem106a/Irf7/Trim30a/Nlrx1/Lbp/Kit/Eif2ak2/Xcl1/Ly96/Csf1r/Oas3/Stat1/Bst2/Fcgr2b/Hc",91
"GO:0001817","regulation of cytokine production","85/516","203/1987",1.31583735122395e-07,4.64331089545543e-06,3.53408309323945e-06,"Mmp8/Anxa1/Clec5a/Il1r2/Cebpb/Tlr4/Cd14/Mapk13/Slc11a1/Tlr2/Chi3l1/Il1rap/App/Clec4e/C5ar1/Chil3/Clec4n/Flot1/Ltf/Xbp1/Tirap/Pglyrp1/Oas2/Acod1/N4bp1/Socs1/Adam8/Cd274/Bcl3/Myd88/Casp4/Ffar2/Ccr5/Irak3/Fcer1g/Ifih1/Ceacam1/Xaf1/Tspo/Rbm47/Fcgr3/Camp/Dhx58/Anxa4/Cyba/Vsir/Mefv/Agpat2/Il36g/Irgm2/Cmklr1/Irgm1/Arg2/Tnfrsf1a/Aif1/Fgr/Met/Gbp7/Casp1/Cybb/Igtp/Thbs1/Nod1/Ifng/Gbp3/Lgals9/C3/Irf1/Nfam1/Pnp/Tmem106a/Irf7/Trim30a/Nlrx1/Lbp/Kit/Eif2ak2/Xcl1/Ly96/Csf1r/Oas3/Stat1/Bst2/Fcgr2b/Hc",85
"GO:0006935","chemotaxis","50/516","101/1987",1.61573251266048e-07,5.53388385586215e-06,4.21190952216757e-06,"Fpr2/Anxa1/Prok2/S100a9/Fpr1/Trem1/S100a8/App/C5ar1/Ccr1/Lgals3/Tirap/Mmp9/Adam8/Spi1/Ffar2/Itgam/Ccr5/Trem3/Fcer1g/Ccrl2/Pla2g7/Gab1/Saa3/Cxcl10/Itgb2l/Bst1/Cxcr2/Fcgr3/Gpr35/Cmklr1/Aif1/Met/Thbs1/Ifng/Lgals9/Cxcl2/Mtus1/Lbp/Kit/Xcl1/Cxcl9/Spp1/Cxcl3/Slamf8/Csf1r/Ccn3/Dusp1/Rnase2a/Hc",50
"GO:0042330","taxis","50/516","101/1987",1.61573251266048e-07,5.53388385586215e-06,4.21190952216757e-06,"Fpr2/Anxa1/Prok2/S100a9/Fpr1/Trem1/S100a8/App/C5ar1/Ccr1/Lgals3/Tirap/Mmp9/Adam8/Spi1/Ffar2/Itgam/Ccr5/Trem3/Fcer1g/Ccrl2/Pla2g7/Gab1/Saa3/Cxcl10/Itgb2l/Bst1/Cxcr2/Fcgr3/Gpr35/Cmklr1/Aif1/Met/Thbs1/Ifng/Lgals9/Cxcl2/Mtus1/Lbp/Kit/Xcl1/Cxcl9/Spp1/Cxcl3/Slamf8/Csf1r/Ccn3/Dusp1/Rnase2a/Hc",50
"GO:0023056","positive regulation of signaling","116/516","303/1987",1.92626374407947e-07,6.50183805791462e-06,4.94863180019806e-06,"Fpr2/Mmp8/Lrg1/Plscr1/Gpr27/S100a9/Cd300lf/Tlr4/Slc15a3/Cd14/Tlr2/Chi3l1/S100a8/App/C5ar1/Clec4n/Flot1/Tgm2/Plaur/Ltf/Ltbr/Anxa2/Pirb/Ccr1/Igfbp6/Xdh/Xbp1/Tirap/Gadd45g/Mmp9/Socs1/Adam8/Jun/Glipr2/Spi1/Myd88/Casp4/Ffar2/Zbp1/Il1rn/Bak1/Ceacam1/Gab1/G0s2/Nupr1/Ralb/Peli2/Cyfip1/Reck/F10/Lmnb1/Pik3r6/Rbm47/Fabp5/Gpr35/Dhx58/Icam1/Cyba/Vsir/Parp9/Gbp2/Cd44/Irgm2/Lims1/Irgm1/Fgr/Met/Naip2/Rasgrp4/Casp1/Tcf7l2/Igtp/Thbs1/Ctbp2/Nod1/Znhit1/Ifng/Lgals9/C3/Pak1/Ifi35/Zeb2/Oasl1/Parp14/Nadk/Ctsc/Lin28a/Nfam1/Dbi/Tmem106a/Pdia3/Irf7/Trim30d/Trim30a/Lbp/Kit/Selp/Eif2ak2/Xcl1/P2ry1/Fgd4/Timp2/Treml4/Ly96/Gsdme/Ctsl/Ddx60/Spp1/Csf1r/Ccn3/Bmp2/Trim25/Fasl/Dab2/Fcgr2b/Gucy1a1",116
"GO:0050830","defense response to Gram-positive bacterium","25/516","38/1987",2.24054033582179e-07,7.24752561406798e-06,5.51618410164312e-06,"Tlr2/App/Pld1/C5ar1/Ltf/Tirap/Pglyrp1/Hck/Myd88/Casp4/Ncf1/Camp/Gbp2/Gbp2b/Fgr/Gbp7/Nod1/Ifng/Gbp3/Lbp/Gbp6/Myo1f/Gbp8/Rnase2a/Mpeg1",25
"GO:0071621","granulocyte chemotaxis","25/516","38/1987",2.24054033582179e-07,7.24752561406798e-06,5.51618410164312e-06,"Anxa1/S100a9/Trem1/S100a8/C5ar1/Lgals3/Tirap/Itgam/Trem3/Fcer1g/Cxcl10/Itgb2l/Bst1/Cxcr2/Fcgr3/Cmklr1/Thbs1/Ifng/Cxcl2/Lbp/Xcl1/Cxcl9/Spp1/Cxcl3/Csf1r",25
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","25/516","38/1987",2.24054033582179e-07,7.24752561406798e-06,5.51618410164312e-06,"Mmp8/Tlr4/Cd14/Tlr2/App/Tirap/Oas2/Adam8/Myd88/Ccr5/Fcer1g/Ifih1/Fcgr3/Cyba/Tnfrsf1a/Cybb/Thbs1/Nod1/Ifng/Lgals9/Tmem106a/Lbp/Ly96/Csf1r/Oas3",25
"GO:0001819","positive regulation of cytokine production","62/516","136/1987",2.32368740697055e-07,7.4135177682663e-06,5.64252284547714e-06,"Mmp8/Anxa1/Clec5a/Cebpb/Tlr4/Cd14/Mapk13/Slc11a1/Tlr2/Chi3l1/Il1rap/App/Clec4e/C5ar1/Chil3/Clec4n/Flot1/Xbp1/Tirap/Oas2/Adam8/Cd274/Bcl3/Myd88/Casp4/Ffar2/Ccr5/Irak3/Fcer1g/Ifih1/Rbm47/Fcgr3/Camp/Dhx58/Cyba/Mefv/Agpat2/Il36g/Tnfrsf1a/Aif1/Fgr/Casp1/Cybb/Thbs1/Nod1/Ifng/Lgals9/C3/Irf1/Nfam1/Pnp/Tmem106a/Irf7/Lbp/Kit/Eif2ak2/Xcl1/Ly96/Csf1r/Oas3/Stat1/Hc",62
"GO:0010647","positive regulation of cell communication","115/516","301/1987",2.52901547011474e-07,7.95956355391518e-06,6.05812525131326e-06,"Fpr2/Mmp8/Lrg1/Plscr1/Gpr27/S100a9/Cd300lf/Tlr4/Slc15a3/Cd14/Tlr2/Chi3l1/S100a8/App/C5ar1/Clec4n/Flot1/Tgm2/Plaur/Ltf/Ltbr/Pirb/Ccr1/Igfbp6/Xdh/Xbp1/Tirap/Gadd45g/Mmp9/Socs1/Adam8/Jun/Glipr2/Spi1/Myd88/Casp4/Ffar2/Zbp1/Il1rn/Bak1/Ceacam1/Gab1/G0s2/Nupr1/Ralb/Peli2/Cyfip1/Reck/F10/Lmnb1/Pik3r6/Rbm47/Fabp5/Gpr35/Dhx58/Icam1/Cyba/Vsir/Parp9/Gbp2/Cd44/Irgm2/Lims1/Irgm1/Fgr/Met/Naip2/Rasgrp4/Casp1/Tcf7l2/Igtp/Thbs1/Ctbp2/Nod1/Znhit1/Ifng/Lgals9/C3/Pak1/Ifi35/Zeb2/Oasl1/Parp14/Nadk/Ctsc/Lin28a/Nfam1/Dbi/Tmem106a/Pdia3/Irf7/Trim30d/Trim30a/Lbp/Kit/Selp/Eif2ak2/Xcl1/P2ry1/Fgd4/Timp2/Treml4/Ly96/Gsdme/Ctsl/Ddx60/Spp1/Csf1r/Ccn3/Bmp2/Trim25/Fasl/Dab2/Fcgr2b/Gucy1a1",115
"GO:0050729","positive regulation of inflammatory response","27/516","43/1987",3.00138798643268e-07,9.32031016053562e-06,7.09380683389843e-06,"Mmp8/S100a9/Cebpb/Tlr4/Tlr2/S100a8/App/Alox5ap/Adam8/Casp4/Ffar2/Zbp1/Ccr5/Fcer1g/Nupr1/Fcgr1/Grn/Fcgr3/Mefv/Tnfrsf1a/Casp1/Ifng/C3/Ifi35/Ctsc/Lbp/Csf1r",27
"GO:0006909","phagocytosis","37/516","68/1987",3.56835290843602e-07,1.09351235838783e-05,8.32286190831892e-06,"Fpr2/Anxa1/Plscr1/Rab20/Cd300lf/Tlr4/Slc11a1/Tlr2/Il15ra/Anxa3/Tgm2/Hck/Cd302/Myd88/Itgam/Anxa11/Fcer1g/Rab31/Ncf4/Siglece/Fcgr1/Fcgr3/Cyba/Prtn3/Rab27a/Aif1/Fgr/Met/Thbs1/Ifng/Scarb1/C3/Cfp/Lbp/Msr1/Treml4/Fcgr2b",37
"GO:0002687","positive regulation of leukocyte migration","26/516","41/1987",3.78534891701335e-07,1.10196060266614e-05,8.38716257209909e-06,"Fpr2/Tlr2/Trem1/App/C5ar1/Ccr1/Lgals3/Tirap/Mmp9/Adam8/Spi1/Mmp14/Pla2g7/Cxcl10/Cxcr2/Icam1/Cmklr1/Aif1/Thbs1/Lgals9/Lbp/Selp/Xcl1/Myo1f/Csf1r/Lyve1",26
"GO:0032640","tumor necrosis factor production","31/516","53/1987",3.86373466538422e-07,1.10196060266614e-05,8.38716257209909e-06,"Mmp8/Tlr4/Cd14/Tlr2/App/Ltf/Tirap/Oas2/Bcl3/Myd88/Ccr5/Irak3/Fcer1g/Ifih1/Tspo/Fcgr3/Cyba/Vsir/Arg2/Tnfrsf1a/Cybb/Thbs1/Nod1/Ifng/Lgals9/Tmem106a/Trim30a/Lbp/Ly96/Csf1r/Oas3",31
"GO:0032680","regulation of tumor necrosis factor production","31/516","53/1987",3.86373466538422e-07,1.10196060266614e-05,8.38716257209909e-06,"Mmp8/Tlr4/Cd14/Tlr2/App/Ltf/Tirap/Oas2/Bcl3/Myd88/Ccr5/Irak3/Fcer1g/Ifih1/Tspo/Fcgr3/Cyba/Vsir/Arg2/Tnfrsf1a/Cybb/Thbs1/Nod1/Ifng/Lgals9/Tmem106a/Trim30a/Lbp/Ly96/Csf1r/Oas3",31
"GO:0034340","response to type I interferon","14/516","16/1987",3.87980976464679e-07,1.10196060266614e-05,8.38716257209909e-06,"Ifitm6/Ifitm1/Ifitm2/Oas2/Myd88/Zbp1/Ifih1/Ifitm3/Rbm47/Samhd1/Stat2/Irf7/Oas3/Stat1",14
"GO:0060337","type I interferon-mediated signaling pathway","14/516","16/1987",3.87980976464679e-07,1.10196060266614e-05,8.38716257209909e-06,"Ifitm6/Ifitm1/Ifitm2/Oas2/Myd88/Zbp1/Ifih1/Ifitm3/Rbm47/Samhd1/Stat2/Irf7/Oas3/Stat1",14
"GO:0071357","cellular response to type I interferon","14/516","16/1987",3.87980976464679e-07,1.10196060266614e-05,8.38716257209909e-06,"Ifitm6/Ifitm1/Ifitm2/Oas2/Myd88/Zbp1/Ifih1/Ifitm3/Rbm47/Samhd1/Stat2/Irf7/Oas3/Stat1",14
"GO:0006897","endocytosis","62/516","138/1987",4.46396563980895e-07,1.2525995150741e-05,9.53369453067632e-06,"Fpr2/Anxa1/Cd177/Plscr1/Scamp1/Rab20/Cd300lf/Tlr4/Cd14/Slc11a1/Tlr2/Rhou/App/Il15ra/Anxa3/Flot1/Tgm2/Anxa2/Lgals3/Snx18/Hck/Cd302/Snx10/Myd88/Itgam/Anxa11/Abca13/Fcer1g/Fcgr4/Ceacam1/Ehd1/Ralb/Rab31/Ncf4/Ifitm3/Siglece/Fcgr1/Grn/Cxcr2/Fcgr3/Cyba/Cd44/Scarb2/Prtn3/Rab27a/Rhov/Aif1/Fgr/Met/Ppt1/Thbs1/Ifng/Scarb1/C3/Cfp/Lbp/Msr1/Treml4/Rab27b/Lyve1/Dab2/Fcgr2b",62
"GO:0032760","positive regulation of tumor necrosis factor production","24/516","37/1987",5.88955874488557e-07,1.63295027581411e-05,1.24285926395831e-05,"Mmp8/Tlr4/Cd14/Tlr2/App/Tirap/Oas2/Myd88/Ccr5/Fcer1g/Ifih1/Fcgr3/Cyba/Tnfrsf1a/Cybb/Thbs1/Nod1/Ifng/Lgals9/Tmem106a/Lbp/Ly96/Csf1r/Oas3",24
"GO:0034341","response to type II interferon","29/516","49/1987",6.61609043236746e-07,1.81280877846868e-05,1.37975186230425e-05,"Ifitm6/Ifitm1/Rab20/Ifitm2/Tlr4/Slc11a1/Tlr2/Acod1/Cdc42ep2/Ifitm3/Parp9/Mefv/Gbp2/Gbp2b/Irgm2/Irgm1/Gbp7/Casp1/Igtp/Ifng/Gbp3/Parp14/Irf1/Vim/Xcl1/Gbp6/Gbp8/Stat1/Bst2",29
"GO:0002832","negative regulation of response to biotic stimulus","25/516","40/1987",9.60295394102578e-07,2.60061392193594e-05,1.97936039616737e-05,"Ltf/Ccr1/Acod1/Lamp2/Irak3/Ceacam1/Trafd1/Grn/Dhx58/Mefv/Samhd1/Irgm2/Smpdl3b/Irgm1/Arg2/Stat2/Igtp/Lgals9/Parp14/Trim30a/Nlrx1/Serpinb9/Slamf8/Oas3/Fgl2",25
"GO:0098657","import into cell","68/516","159/1987",1.14742174488878e-06,3.07166119982294e-05,2.33788048202383e-05,"Lcn2/Fpr2/Anxa1/Cd177/Plscr1/Scamp1/Rab20/Cd300lf/Tlr4/Slc15a3/Cd14/Slc11a1/Tlr2/Rhou/App/Il15ra/Anxa3/Flot1/Tgm2/Anxa2/Lgals3/Snx18/Hck/Cd302/Snx10/Myd88/Itgam/Anxa11/Abca13/Fcer1g/Fcgr4/Ceacam1/Ehd1/Slc2a1/Ralb/Rab31/Ncf4/Ifitm3/Siglece/Fcgr1/Grn/Cxcr2/Fcgr3/Cyba/Cd44/Scarb2/Prtn3/Rab27a/Rhov/Arg2/Aif1/Fgr/Met/Ppt1/Thbs1/Ifng/Scarb1/C3/Slc31a1/Cfp/Lbp/Msr1/Treml4/Rab27b/Cln8/Lyve1/Dab2/Fcgr2b",68
"GO:0050778","positive regulation of immune response","88/516","221/1987",1.17095815509337e-06,3.09904720819596e-05,2.35872432198233e-05,"Fpr2/Anxa1/Cd177/Plscr1/Cd300lf/Tlr4/Slc15a3/Cd14/Fpr1/Slc11a1/Tlr2/App/Clec4e/C5ar1/Clec4n/Flot1/Pram1/Ltf/Lgals3/Xbp1/Tirap/Il18rap/Acod1/Lamp2/Adam8/Cd274/Spi1/Myd88/Casp4/Ffar2/Zbp1/Itgam/Irak3/Tlr13/Trem3/Fcer1g/Ifih1/Fosl2/Hlx/Bmx/Fcgr1/Itgb2l/Rbm47/Fcgr3/Dhx58/Cyba/Parp9/Mefv/Gbp2/Cd44/Gbp2b/Ifi207/Irgm2/Smpdl3b/Cmklr1/Irgm1/Fgr/Gbp7/Casp1/Igtp/Ifi204/Nod1/Ifng/Gbp3/Lgals9/C3/Ifi35/Oasl1/Cfp/Irf1/Nfam1/Pnp/Cfb/Irf7/Trim30d/Trim30a/Nlrx1/Lbp/Eif2ak2/Xcl1/Themis2/Treml4/Ly96/Gsdme/Ddx60/Oas3/Trim25/Hc",88
"GO:0043410","positive regulation of MAPK cascade","46/516","95/1987",1.19356349133082e-06,3.12338131607807e-05,2.37724532158616e-05,"Fpr2/Tlr4/Tlr2/Chi3l1/App/C5ar1/Ltbr/Ccr1/Igfbp6/Xdh/Tirap/Gadd45g/Adam8/Jun/Glipr2/Spi1/Myd88/Il1rn/Ceacam1/Gab1/Peli2/Lmnb1/Pik3r6/Icam1/Cd44/Met/Naip2/Thbs1/Nod1/C3/Pak1/Zeb2/Tmem106a/Trim30d/Trim30a/Kit/Eif2ak2/Xcl1/P2ry1/Fgd4/Timp2/Gsdme/Csf1r/Bmp2/Dab2/Fcgr2b",46
"GO:0031348","negative regulation of defense response","34/516","63/1987",1.41233384500522e-06,3.65480613890795e-05,2.78171952630268e-05,"Fpr2/Ier3/Socs3/Ccr1/Pglyrp1/Acod1/Lamp2/Irak3/Ceacam1/Trafd1/Siglece/Grn/Dhx58/Mefv/Cd44/Samhd1/Irgm2/Smpdl3b/Irgm1/Arg2/Tnfrsf1a/Stat2/Igtp/Lgals9/Parp14/Trim30a/Nlrx1/Serpinb9/Metrnl/Slamf8/Ccn3/Oas3/Fcgr2b/Fgl2",34
"GO:0051240","positive regulation of multicellular organismal process","124/516","340/1987",1.60327425025041e-06,4.10332497673978e-05,3.12309292934839e-05,"Lipg/Lcn2/Mmp8/Anxa1/Clec5a/Cd177/Lrg1/Prok2/S100a9/Flot2/Cebpb/Tlr4/Cd14/Mapk13/Slc11a1/Tlr2/Vcan/Chi3l1/Il1rap/App/Clec4e/C5ar1/Il15ra/Chil3/Anxa3/Clec4n/Flot1/Tgm2/Anxa2/Ccr1/Lgals3/Xbp1/Tirap/Gadd45g/Mmp9/Oas2/Man2a1/Socs1/Adam8/Cd274/Jun/Fam20c/Bcl3/Glipr2/Spi1/Myd88/Casp4/Ffar2/Itgam/Ccr5/Irak3/Mmp14/Fcer1g/Fcgr4/Ifih1/Sap30/Gab1/G0s2/Emilin2/Cyfip1/Tspo/Plac8/Hlx/Ctnnbip1/Pik3r6/Itgb2l/Bst1/Grn/Cxcr2/Rbm47/Fabp5/Fcgr3/Camp/Dhx58/Icam1/Cyba/Vsir/Mefv/St3gal4/Id2/Agpat2/Il36g/Cmklr1/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Casp1/Tcf7l2/Emilin1/Cybb/Shtn1/Thbs1/Nod1/Ifng/Gatm/Lgals9/C3/Pak1/Zeb2/Ctsc/Irf1/Nfam1/Pnp/Tmem106a/Irf7/Vim/Lbp/Kit/Nfe2l2/Selp/Eif2ak2/Xcl1/P2ry1/Ly96/Spp1/Cdkn1a/Csf1r/Oas3/Bmp2/Stat1/Dab2/Hc",124
"GO:0030334","regulation of cell migration","74/516","179/1987",1.80718518882069e-06,4.57492859213412e-05,3.48203645077122e-05,"Lcn2/Fpr2/Anxa1/Ifitm1/Tlr4/Tlr2/Trem1/App/Pld1/C5ar1/Anxa3/Adgrg3/Ccr1/Lgals3/Xbp1/Tirap/Mmp9/Adam8/Cd274/Jun/Glipr2/Spi1/Myd88/Ccr5/Mmp14/Il1rn/Sap30/Ceacam1/Pla2g7/Gab1/Cxcl10/Emilin2/S100a11/Reck/Bst1/Grn/Cxcr2/Icam1/Vsir/St3gal4/Dock5/Mitf/Tacstd2/Cmklr1/Aif1/Fgr/Met/Emilin1/Shtn1/Thbs1/Ifng/Lgals9/Pak1/Zeb2/Atp7a/Adtrp/Vim/Mtus1/Lbp/Kit/Nfe2l2/Selp/Xcl1/Myo1f/Slamf8/Csf1r/Ccn3/Dusp1/Bmp2/Bst2/Timp1/Lyve1/Dab2/Hc",74
"GO:0042119","neutrophil activation","15/516","19/1987",1.84930234719711e-06,4.63120985658287e-05,3.5248728383474e-05,"Anxa1/Cd177/Anxa3/Pram1/Il18rap/Spi1/Myd88/Itgam/Fcer1g/Fcgr4/Itgb2l/Grn/Cxcr2/Camp/Myo1f",15
"GO:0032479","regulation of type I interferon production","21/516","32/1987",2.34252885085983e-06,5.74289441437109e-05,4.37099012171518e-05,"Tlr4/Cd14/Tlr2/Flot1/Tirap/Oas2/Acod1/Myd88/Ifih1/Xaf1/Dhx58/Irgm2/Irgm1/Gbp7/Igtp/Gbp3/Irf1/Irf7/Nlrx1/Oas3/Stat1",21
"GO:0032606","type I interferon production","21/516","32/1987",2.34252885085983e-06,5.74289441437109e-05,4.37099012171518e-05,"Tlr4/Cd14/Tlr2/Flot1/Tirap/Oas2/Acod1/Myd88/Ifih1/Xaf1/Dhx58/Irgm2/Irgm1/Gbp7/Igtp/Gbp3/Irf1/Irf7/Nlrx1/Oas3/Stat1",21
"GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","19/516","28/1987",3.42996174136062e-06,8.32123009961343e-05,6.33339426803869e-05,"Tlr4/Slc15a3/Flot1/Tirap/Lamp2/Myd88/Casp4/Dhx58/Mefv/Gbp2/Irgm2/Irgm1/Igtp/Oasl1/Trim30a/Nlrx1/Eif2ak2/Treml4/Ddx60",19
"GO:0033993","response to lipid","64/516","151/1987",3.61001329889586e-06,8.66775358054481e-05,6.59713770519873e-05,"Mmp8/Anxa1/Plscr1/Wfdc21/S100a9/Cebpb/Tlr4/Cd14/Slc11a1/Tlr2/S100a8/Ltf/Xbp1/Tirap/Acod1/Cd274/Spi1/Myd88/Casp4/Ffar2/Ccr5/Irak3/Il1rn/Fcgr4/Cxcl10/Fosl2/Dgat2/Cmpk2/Grn/Noct/Gbp2/Gbp2b/Il36g/Irgm2/Irgm1/Casp1/Mgst1/Igtp/Ifng/Gbp3/Scarb1/Lgals9/Pak1/Sbno2/Cxcl2/Casp7/Slpi/Pdia3/Trim30d/Trim30a/Vim/Lbp/Cd68/Pid1/Eif2ak2/Cxcl9/Tifab/Gbp6/Klf9/Ly96/Spp1/Cxcl3/Stat1/Dab2",64
"GO:0071346","cellular response to type II interferon","22/516","35/1987",3.88743250545452e-06,9.23860235224855e-05,7.03161797979099e-05,"Rab20/Tlr4/Tlr2/Acod1/Cdc42ep2/Parp9/Gbp2/Gbp2b/Irgm2/Irgm1/Gbp7/Casp1/Igtp/Ifng/Gbp3/Parp14/Irf1/Vim/Xcl1/Gbp6/Gbp8/Stat1",22
"GO:0043408","regulation of MAPK cascade","53/516","119/1987",4.63283515637395e-06,0.000108988616961565,8.29526252348085e-05,"Fpr2/Tlr4/Tlr2/Chi3l1/App/C5ar1/Dusp16/Ltbr/Ccr1/Igfbp6/Id1/Xdh/Xbp1/Tirap/Gadd45g/Adam8/Jun/Glipr2/Spi1/Myd88/Irak3/Il1rn/Tlr13/Ceacam1/Gab1/Peli2/Lmnb1/Pik3r6/Icam1/Cd44/Met/Naip2/Emilin1/Thbs1/Nod1/C3/Pak1/Zeb2/Tmem106a/Trim30d/Trim30a/Kit/Eif2ak2/Xcl1/P2ry1/Fgd4/Timp2/Gsdme/Csf1r/Dusp1/Bmp2/Dab2/Fcgr2b",53
"GO:0009966","regulation of signal transduction","154/516","449/1987",4.74839113686326e-06,0.000110590029577545,8.41714807839761e-05,"Fpr2/Mmp8/Olfm4/Cd177/Lrg1/Plscr1/Gpr27/S100a9/Il1r2/Ier3/Cd300lf/Tlr4/Slc15a3/Cd14/Tlr2/Chi3l1/S100a8/App/C5ar1/Socs3/Dusp16/Adgrg3/Clec4n/Flot1/Tgm2/Plaur/Ltf/Ltbr/Ccr1/Igfbp6/Lgals3/Id1/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/Acod1/Lamp2/Socs1/Adam8/Jun/Fam20c/Bcl3/Glipr2/Spi1/Myd88/Casp4/Zbp1/Irak3/Mmp14/Il1rn/Tlr13/Bak1/Sap30/Ceacam1/Gab1/G0s2/Gpat3/Nupr1/Ralb/Peli2/Cyfip1/Reck/F10/Ctnnbip1/Lmnb1/Pik3r6/Bst1/Ywhab/Ptpre/Rbm47/Fabp5/Gpr35/Dhx58/Icam1/Cyba/Vsir/Parp9/Mefv/Gbp2/Cd44/Samhd1/Irgm2/Smpdl3b/Lims1/Cmklr1/Irgm1/Tnfrsf1a/Fgr/Met/Naip2/Gbp7/Rasgrp4/Casp1/Tcf7l2/Emilin1/Stat2/Igtp/Thbs1/Ctbp2/Nod1/Znhit1/Ifng/Gbp3/Lgals9/C3/Pak1/Ifi35/Zeb2/Oasl1/Parp14/Ctsc/Irf1/Lin28a/Nfam1/Tmem106a/Pdia3/Irf7/Trim30d/Trim30a/Nlrx1/Lbp/Myof/Kit/Nfe2l2/Selp/Pid1/Eif2ak2/Xcl1/Tifab/P2ry1/Fgd4/Timp2/Treml4/Ly96/Gsdme/Ctsl/Draxin/Ddx60/Rnf213/Csf1r/Ccn3/Dusp1/Oas3/Bmp2/Stat1/Trim25/Fasl/Timp1/Dab2/Fcgr2b/Gucy1a1",154
"GO:0150076","neuroinflammatory response","16/516","22/1987",5.23387818920299e-06,0.000120690121808453,9.18587896885653e-05,"Mmp8/Tlr4/Tlr2/App/C5ar1/Jun/Itgam/Nupr1/Nampt/Grn/Aif1/Casp1/Ifng/Zeb2/Ctsc/Csf1r",16
"GO:0065009","regulation of molecular function","132/516","374/1987",5.49829285607833e-06,0.000125126319473822,9.52352362630971e-05,"Ngp/Anxa1/Plscr1/S100a9/Flot2/Tlr4/Prdx5/Stfa3/Slc11a1/Tlr2/Vcan/Chi3l1/Il1rap/S100a8/App/C5ar1/Anxa3/Dusp16/Adgrg3/Stfa2l1/Flot1/Plaur/Ltf/Anxa2/Tbc1d2/Id1/Xdh/Mvp/Tbc1d8/P2ry13/Tirap/Gadd45g/Il18rap/Snx18/Mmp9/Hck/Oas2/Acod1/Socs1/Adam8/Jun/Bcl3/Spi1/Myd88/Itgam/Irak3/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Spon1/Nupr1/Ralb/Reck/Ctnnbip1/Hopx/Pik3r6/Cstb/Itgb2l/Ywhab/Grn/Gpr35/Icam1/Anxa4/Cyba/Vsir/Parp9/Mefv/Cd44/Scarb2/Id2/Prtn3/Irgm2/Lims1/Cmklr1/Irgm1/Arg2/Fgr/Met/Naip2/Agap1/Rasgrp4/Casp1/Ppt1/Tcf7l2/Oasl2/Igtp/Wfdc18/Aph1b/Thbs1/Ctbp2/Nod1/Ifng/Scarb1/Ifit2/Lgals9/Pak1/Zeb2/Oasl1/Slpi/Nfam1/Dbi/Atp7a/Trim30d/Trim30a/Dtx3l/Serpina3g/Kit/Eif2ak2/Xcl1/Serpinb9/P2ry1/Fgd4/Timp2/Hspa1b/Ctsl/Cdkn1a/Psmb9/Psme2/Slamf8/Csf1r/Dusp1/Oas3/Bmp2/Stat1/Trim25/Fasl/Timp1/Cln8/Dab2/Fcgr2b",132
"GO:0002269","leukocyte activation involved in inflammatory response","15/516","20/1987",5.64116081784082e-06,0.000125126319473822,9.52352362630971e-05,"Mmp8/Tlr4/Tlr2/App/C5ar1/Jun/Myd88/Itgam/Nampt/Grn/Aif1/Casp1/Ifng/Ctsc/Csf1r",15
"GO:0045071","negative regulation of viral genome replication","15/516","20/1987",5.64116081784082e-06,0.000125126319473822,9.52352362630971e-05,"Ifitm6/Plscr1/Ifitm1/Ifitm2/Ltf/Oas2/N4bp1/Ifih1/Ifitm3/Oasl2/Oasl1/Slpi/Eif2ak2/Oas3/Bst2",15
"GO:0061900","glial cell activation","15/516","20/1987",5.64116081784082e-06,0.000125126319473822,9.52352362630971e-05,"Mmp8/Tlr4/Tlr2/App/C5ar1/Jun/Itgam/Nampt/Grn/Aif1/Casp1/Ifng/Zeb2/Ctsc/Csf1r",15
"GO:0001774","microglial cell activation","14/516","18/1987",5.7612217591424e-06,0.000126583825255119,9.63445624865521e-05,"Mmp8/Tlr4/Tlr2/App/C5ar1/Jun/Itgam/Nampt/Grn/Aif1/Casp1/Ifng/Ctsc/Csf1r",14
