"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050727","regulation of inflammatory response","43/442","94/1987",1.86567485646363e-07,5.08452593412137e-06,3.88514662563511e-06,"Fpr2/Mmp8/Anxa1/S100a9/S100a8/Cebpb/Acod1/Tlr4/App/Ier3/Ccr5/Tlr2/Zbp1/Ggt1/Casp4/C3/Pglyrp1/Fcgr1/Socs3/Nr1h3/Ffar2/Lbp/Grn/Nupr1/Lgals9/Smpdl3b/Adam8/Bst1/Irgm2/Irgm1/Mefv/Fcgr3/Xcl1/Ctsc/Casp1/Il18/Slamf8/Ahsg/Ifng/Apoa1/Slc7a2/Hamp/Ednrb",43
"GO:0048525","negative regulation of viral process","20/442","30/1987",1.91650568468662e-07,5.16087602233469e-06,3.94348663440531e-06,"Ifitm6/Ifitm1/Plscr1/Ifitm2/Oas2/Ifih1/Ifitm3/Ltf/Oasl1/Oas3/N4bp1/Oasl2/Trim30d/Slpi/Bst2/Eif2ak2/Trim30a/Apcs/Stat1/Ly6e",20
"GO:0006508","proteolysis","84/442","233/1987",2.03565632586594e-07,5.41724071659854e-06,4.13937794064628e-06,"Ngp/Mmp8/S100a9/S100a8/Spon1/Tgm2/App/Hp/Stfa3/F10/Xdh/Il1r2/Usp18/Mmp9/Cfb/Ggt1/Casp4/Hspa1b/Mafb/Sdf2l1/Mmp14/Nr1h3/Asprv1/Prtn3/Stfa2l1/Grn/Cndp2/Rnpep/Cstb/Ltf/Nupr1/Fbxl5/Dtx3l/Plaur/Adam8/Ctsl/N4bp1/Sppl2a/Slpi/Mefv/Naip2/Herc6/Ctsc/Casp1/Serpina3g/Serpinb9/Reck/Rnf213/C1ra/Gzmb/Serping1/Timp1/Ube2b/Nfe2l2/Itih4/Ambp/Serpina3n/Cfh/Fga/Stat1/Kng1/Serpina1c/Vtn/F2/Ahsg/Cd5l/Cpb2/Ifng/Fgg/Serpinc1/Itih3/Apoh/Plg/Serpina3k/Pzp/Serpina1b/Fgb/Serpina3m/Cfi/Hrg/Fabp1/Serpinb2/Gzma/Serpinf1",84
"GO:0006935","chemotaxis","45/442","101/1987",2.48100806314555e-07,6.45062096417842e-06,4.92899605527524e-06,"Fpr2/Prok2/Anxa1/S100a9/Saa3/S100a8/Fpr1/Trem1/App/Ccr5/C5ar1/Mmp9/Cmklr1/Cxcl10/Ccr1/Lgals3/Ffar2/Itgam/Lbp/Aif1/Trem3/Tirap/Lgals9/Met/Adam8/Spp1/Ccrl2/Lrp1/Bst1/Pla2g7/Fcgr3/Xcl1/Cxcl9/Slamf8/Cxcl1/Mtus1/Cxcr2/Cxcl2/Kit/Ifng/Hrg/Apoa1/Hc/Cxcl13/Ednrb",45
"GO:0042330","taxis","45/442","101/1987",2.48100806314555e-07,6.45062096417842e-06,4.92899605527524e-06,"Fpr2/Prok2/Anxa1/S100a9/Saa3/S100a8/Fpr1/Trem1/App/Ccr5/C5ar1/Mmp9/Cmklr1/Cxcl10/Ccr1/Lgals3/Ffar2/Itgam/Lbp/Aif1/Trem3/Tirap/Lgals9/Met/Adam8/Spp1/Ccrl2/Lrp1/Bst1/Pla2g7/Fcgr3/Xcl1/Cxcl9/Slamf8/Cxcl1/Mtus1/Cxcr2/Cxcl2/Kit/Ifng/Hrg/Apoa1/Hc/Cxcl13/Ednrb",45
"GO:0050878","regulation of body fluid levels","32/442","62/1987",2.52436417879459e-07,6.48876337776519e-06,4.95814112629273e-06,"S100a9/Tlr4/F10/Xdh/Oas2/Ceacam1/Papss2/Anxa2/Nr1h3/Mertk/Plaur/St3gal4/Emilin2/Fosl2/Fgl1/Serping1/Nfe2l2/Cfh/Selp/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg/Cdo1/Ednrb",32
"GO:0071216","cellular response to biotic stimulus","35/442","71/1987",2.93818632774593e-07,7.46761513860819e-06,5.70609337688801e-06,"Mmp8/Plscr1/Cebpb/Acod1/Tlr4/Cd14/Tlr2/Cmpk2/Fcgr4/Cxcl10/Nr1h3/Cd274/Lbp/Gbp2b/Ltf/Gbp2/Tirap/Il36g/Trim30d/Ly96/Irgm2/Irgm1/Gbp6/Casp1/Gbp3/Cd68/Cxcl9/Trim30a/Cxcl1/Mrc1/Cxcl2/Cfh/Stat1/Ifng/Cxcl13",35
"GO:0006897","endocytosis","56/442","138/1987",3.82082718997588e-07,9.60301233747272e-06,7.33777572624608e-06,"Fpr2/Anxa1/Cd177/Plscr1/Tgm2/Tlr4/Cd302/Cd14/App/Anxa3/Slc11a1/Il15ra/Cd300lf/Tlr2/Rhou/Rab20/Scamp1/Ifitm3/Hck/C3/Fcgr1/Ceacam1/Fcgr4/Ralb/Anxa2/Lgals3/Nr1h3/Snx10/Prtn3/Itgam/Lbp/Grn/Aif1/Mertk/Msr1/Met/Cfp/Lrp1/Marco/Fcgr3/Abca13/Fgr/Mrc1/Cxcr2/Vtn/Ahsg/Ifng/Treml4/Rab27b/Apoa2/Calcrl/Apoa1/Apoc3/Trf/Apoc1/Hamp",56
"GO:0042060","wound healing","33/442","66/1987",4.29210736993799e-07,1.06689526052744e-05,8.15227333885272e-06,"Lrg1/Anxa1/S100a9/Tlr4/Slc11a1/F10/Ceacam1/Papss2/Anxa2/Myof/Mertk/Plaur/St3gal4/Emilin2/Pak1/Fgl1/Serping1/Timp1/Cdkn1a/Nfe2l2/Cfh/Selp/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",33
"GO:0042116","macrophage activation","22/442","36/1987",4.44733971918494e-07,1.08170778976305e-05,8.26545763316545e-06,"Mmp8/Tlr4/App/Slc11a1/Tlr2/C5ar1/Jun/Nr1h3/Itgam/Lbp/Grn/Nampt/Aif1/Tmem106a/Lgals9/Irgm1/Ctsc/Casp1/C1qa/Ifng/Slc7a2/Hamp",22
"GO:1903034","regulation of response to wounding","22/442","36/1987",4.44733971918494e-07,1.08170778976305e-05,8.26545763316545e-06,"Anxa1/S100a9/Ceacam1/Anxa2/Grn/Plaur/St3gal4/Lrp1/Emilin2/Serping1/Nfe2l2/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",22
"GO:0044092","negative regulation of molecular function","61/442","156/1987",5.23102512358372e-07,1.25878498186664e-05,9.61852547919873e-06,"Ngp/Anxa1/Plscr1/Acod1/App/Stfa3/Prdx5/Anxa4/Mmp9/Cmklr1/Ceacam1/Hspa1b/Jun/Ralb/Id1/Mvp/Stfa2l1/Grn/Cstb/Ltf/Nupr1/Dtx3l/Met/Adgrg3/P2ry13/Plaur/Ifit2/Slpi/Naip2/Serpina3g/Serpinb9/Reck/Arg2/Serping1/Apcs/Timp1/Cdkn1a/Itih4/Ambp/Serpina3n/Kng1/Serpina1c/Vtn/Ahsg/Ifng/Serpinc1/Itih3/Serpina3k/Pzp/Serpina1b/Serpina3m/Apoa2/Hrg/Apoa1/Fabp1/Apoc3/Apoc1/Hamp/Serpinb2/Gzma/Serpinf1",61
"GO:0150076","neuroinflammatory response","16/442","22/1987",5.54002676091526e-07,1.31910952980951e-05,1.00794725112719e-05,"Mmp8/Tlr4/App/Tlr2/C5ar1/Jun/Itgam/Grn/Nampt/Nupr1/Aif1/Lrp1/Ctsc/Casp1/C1qa/Ifng",16
"GO:0035455","response to interferon-alpha","11/442","12/1987",5.74566015333633e-07,1.35382117362987e-05,1.03447083023884e-05,"Ifitm6/Ifitm1/Plscr1/Ifnar2/Ifitm2/Ifit1/Ifitm3/Ifi204/Ifit2/Bst2/Eif2ak2",11
"GO:0045071","negative regulation of viral genome replication","15/442","20/1987",6.68979846149646e-07,1.54411470611275e-05,1.17987637741968e-05,"Ifitm6/Ifitm1/Plscr1/Ifitm2/Oas2/Ifih1/Ifitm3/Ltf/Oasl1/Oas3/N4bp1/Oasl2/Slpi/Bst2/Eif2ak2",15
"GO:0061900","glial cell activation","15/442","20/1987",6.68979846149646e-07,1.54411470611275e-05,1.17987637741968e-05,"Mmp8/Tlr4/App/Tlr2/C5ar1/Jun/Itgam/Grn/Nampt/Aif1/Lrp1/Ctsc/Casp1/C1qa/Ifng",15
"GO:0001774","microglial cell activation","14/442","18/1987",7.65440195484432e-07,1.74891487089473e-05,1.33636661455124e-05,"Mmp8/Tlr4/App/Tlr2/C5ar1/Jun/Itgam/Grn/Nampt/Aif1/Ctsc/Casp1/C1qa/Ifng",14
"GO:0062207","regulation of pattern recognition receptor signaling pathway","25/442","45/1987",9.12520544344512e-07,2.04410217881246e-05,1.56192274075577e-05,"Acod1/Tlr4/Cd14/App/Slc15a3/Cd300lf/Irf7/Lamp2/Casp4/Dhx58/Nr1h3/Lbp/Ltf/Gbp2/Oasl1/Tirap/Smpdl3b/Irgm2/Irgm1/Mefv/Eif2ak2/Trim30a/Irf1/Treml4/Ddx60",25
"GO:0061041","regulation of wound healing","20/442","32/1987",9.12706985234567e-07,2.04410217881246e-05,1.56192274075577e-05,"Anxa1/S100a9/Ceacam1/Anxa2/Plaur/St3gal4/Emilin2/Serping1/Nfe2l2/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg",20
"GO:0006909","phagocytosis","33/442","68/1987",1.03978960783328e-06,2.30588636560676e-05,1.76195514557508e-05,"Fpr2/Anxa1/Plscr1/Tgm2/Tlr4/Cd302/Anxa3/Slc11a1/Il15ra/Cd300lf/Tlr2/Rab20/Hck/C3/Fcgr1/Nr1h3/Prtn3/Itgam/Lbp/Aif1/Mertk/Msr1/Met/Cfp/Lrp1/Marco/Fcgr3/Fgr/Ahsg/Ifng/Treml4/Apoa2/Apoa1",33
"GO:0071346","cellular response to type II interferon","21/442","35/1987",1.27165555568645e-06,2.79270375433276e-05,2.13393809140229e-05,"Acod1/Tlr4/Tlr2/Rab20/Gbp2b/Gbp2/Gbp7/Cdc42ep2/Irgm2/Irgm1/Gbp6/Xcl1/Casp1/Gbp3/Parp14/Arg1/Mrc1/Hpx/Irf1/Stat1/Ifng",21
"GO:0006956","complement activation","16/442","23/1987",1.45107311026673e-06,3.15516428419633e-05,2.41089848510883e-05,"Cfb/C3/Cfp/C1ra/C1qc/Serping1/Cfh/C1qb/Crp/C1qa/Cd5l/Cfi/C4b/Hc/C8a/Fcna",16
"GO:0040011","locomotion","79/442","224/1987",1.46791763976615e-06,3.15516428419633e-05,2.41089848510883e-05,"Lcn2/Fpr2/Prok2/Anxa1/Ifitm1/S100a9/Saa3/Pld1/S100a8/Fpr1/Tlr4/Trem1/App/Anxa3/Ccr5/Tlr2/C5ar1/Mmp9/Cmklr1/Shtn1/Il1rn/Ceacam1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Ffar2/Itgam/Lbp/Grn/Aif1/Emilin1/Trem3/Tirap/Lgals9/Met/Adgrg3/St3gal4/Adam8/Spp1/Ccrl2/Lrp1/Bst1/Rhoc/Emilin2/Pak1/Bst2/Pla2g7/Fcgr3/Glul/Xcl1/Fgr/Reck/Il18/Cxcl9/Slamf8/Cxcl1/Mtus1/Cxcr2/Timp1/Cxcl2/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Apoh/Plg/Hrg/Apoa1/Hc/Dcn/Cxcl13/Trf/Ednrb/Serpinf1",79
"GO:0044281","small molecule metabolic process","82/442","235/1987",1.47854736571534e-06,3.15516428419633e-05,2.41089848510883e-05,"Lipg/Upp1/Anxa1/Asns/Tlr4/App/Ier3/Hdc/Xdh/Ptgr1/Prdx5/Tlr2/Ggt1/Cmpk2/Slc7a7/C3/G6pdx/Ceacam1/Papss2/Nr1h3/Acer3/Pycr1/Gk/Nampt/Mthfd2/Nupr1/Myof/Naaa/Gatm/Spp1/Dbi/Lrp1/Oasl2/Pnp/Pid1/Fabp5/Pla2g7/Glul/Ampd3/Samhd1/Pck2/Arg1/Arg2/Saa1/Hal/Fgl1/Lpcat2/Phyh/Bhmt/Apof/Cfh/Ltc4s/Apon/Kit/Ifng/Cyp2e1/Gc/Slc27a2/Rdh7/Cyp2c70/Apoa2/Ttr/Fbp1/Apoa1/Rbp4/Pon1/Cyp2d26/Cdo1/Mat1a/Apob/Fabp1/Apoc3/Aldob/Cyp2d10/Mtarc1/Apoc1/Tdo2/Ednrb/Soat1/Car3/Adh1/Gnmt",82
"GO:0051248","negative regulation of protein metabolic process","63/442","167/1987",1.49674579234113e-06,3.16414858156601e-05,2.41776349338331e-05,"Ngp/Flot2/Spon1/App/Stfa3/Xdh/Il1r2/Mmp9/G6pdx/Ceacam1/Pirb/Hspa1b/Jun/Socs3/Anxa2/Socs1/Nr1h3/Mvp/Stfa2l1/Cstb/Ltf/Dtx3l/Met/Plaur/Dbi/N4bp1/Pid1/Slpi/Eif2ak2/Naip2/Serpina3g/Serpinb9/Reck/Il18/Parp14/Gzmb/Serping1/Apcs/Timp1/Cdkn1a/Ube2b/Itih4/Irf1/Ambp/Serpina3n/Kng1/Serpina1c/Vtn/F2/Ahsg/Cpb2/Ifng/Serpinc1/Itih3/Serpina3k/Pzp/Serpina1b/Serpina3m/Hrg/Fabp1/Ednrb/Serpinb2/Serpinf1",63
"GO:0071621","granulocyte chemotaxis","22/442","38/1987",1.6500190477356e-06,3.45587322775734e-05,2.64067375865678e-05,"Anxa1/S100a9/S100a8/Trem1/C5ar1/Cmklr1/Cxcl10/Lgals3/Itgam/Lbp/Trem3/Tirap/Spp1/Bst1/Fcgr3/Xcl1/Cxcl9/Cxcl1/Cxcr2/Cxcl2/Ifng/Cxcl13",22
"GO:0001816","cytokine production","78/442","221/1987",1.67894817248931e-06,3.48420253777139e-05,2.66232052074113e-05,"Mmp8/Anxa1/Clec5a/Clec4e/Cebpb/Acod1/Tlr4/Chi3l1/Trem1/Cd14/App/Clec4n/Slc11a1/Mapk13/Il1r2/Ccr5/Irf7/Anxa4/Oas2/Ifih1/Tlr2/C5ar1/Cmklr1/Casp4/C3/G6pdx/Pglyrp1/Ceacam1/Dhx58/Xaf1/Socs1/Cd274/Ffar2/Lbp/Chil3/Ltf/Aif1/Tmem106a/Mertk/Gbp7/Trem3/Tirap/Lgals9/Met/Il1rap/Oas3/Adam8/Il36g/N4bp1/Lrp1/Pnp/Ly96/Irgm2/Irgm1/Mefv/Bst2/Eif2ak2/Fcgr3/Fosl2/Xcl1/Casp1/Gbp3/Fgr/Il18/Arg1/Trim30a/Arg2/Maf/Irf1/Crp/Stat1/F2/Kit/Ifng/Apoa2/Camp/Apoa1/Hc",78
"GO:0001817","regulation of cytokine production","73/442","203/1987",1.71043386527084e-06,3.51727400294785e-05,2.68759081988011e-05,"Mmp8/Anxa1/Clec5a/Clec4e/Cebpb/Acod1/Tlr4/Chi3l1/Cd14/App/Clec4n/Slc11a1/Mapk13/Il1r2/Ccr5/Irf7/Anxa4/Oas2/Ifih1/Tlr2/C5ar1/Cmklr1/Casp4/C3/Pglyrp1/Ceacam1/Dhx58/Xaf1/Socs1/Cd274/Ffar2/Lbp/Chil3/Ltf/Aif1/Tmem106a/Mertk/Gbp7/Tirap/Lgals9/Met/Il1rap/Oas3/Adam8/Il36g/N4bp1/Lrp1/Pnp/Ly96/Irgm2/Irgm1/Mefv/Bst2/Eif2ak2/Fcgr3/Xcl1/Casp1/Gbp3/Fgr/Il18/Arg1/Trim30a/Arg2/Irf1/Crp/Stat1/F2/Kit/Ifng/Apoa2/Camp/Apoa1/Hc",73
"GO:0032602","chemokine production","20/442","33/1987",1.84454615409639e-06,3.75888594645588e-05,2.87220937413586e-05,"Tlr4/Trem1/App/Tlr2/Ffar2/Lbp/Chil3/Aif1/Trem3/Tirap/Lgals9/Oas3/Lrp1/Mefv/Eif2ak2/Fosl2/Il18/Arg2/Ifng/Hc",20
"GO:0033993","response to lipid","58/442","151/1987",2.08782241372807e-06,4.21665562486865e-05,3.22199661968185e-05,"Mmp8/Anxa1/Wfdc21/S100a9/Plscr1/S100a8/Cebpb/Acod1/Tlr4/Cd14/Slc11a1/Ccr5/Tlr2/Cmpk2/Casp4/Il1rn/Fcgr4/Cxcl10/Nr1h3/Cd274/Ffar2/Lbp/Grn/Gbp2b/Ltf/Gbp2/Tirap/Lgals9/Mgst1/Spp1/Il36g/Trim30d/Ly96/Irgm2/Pid1/Irgm1/Slpi/Gbp6/Pak1/Eif2ak2/Fosl2/Casp1/Gbp3/Cd68/Pck2/Cxcl9/Trim30a/Cxcl1/Mrc1/Cxcl2/Cfh/Stat1/Ifng/Rbp4/Cdo1/Cxcl13/Ednrb/Adh1",58
"GO:0065009","regulation of molecular function","118/442","374/1987",2.15451306095287e-06,4.29378201627708e-05,3.28092981093907e-05,"Ngp/Anxa1/S100a9/Plscr1/S100a8/Flot2/Spon1/Acod1/Tlr4/Chi3l1/App/Anxa3/Stfa3/Slc11a1/Xdh/Vcan/Prdx5/Anxa4/Oas2/Tlr2/C5ar1/Mmp9/Cmklr1/Hck/Il1rn/Ceacam1/Hspa1b/Jun/Ralb/Anxa2/Id1/Socs1/Nr1h3/Mvp/Prtn3/Stfa2l1/Itgam/Grn/Cstb/Ltf/Nupr1/Mertk/Oasl1/Ctbp2/Tirap/Txn1/Lgals9/Dtx3l/Met/Adgrg3/P2ry13/Il1rap/Oas3/Plaur/Adam8/Dbi/Ctsl/Lrp1/Oasl2/Trim30d/Irgm2/Tbc1d8/Irgm1/Ifit2/Rhoc/Slpi/Mefv/Pak1/Eif2ak2/Naip2/Xcl1/Casp1/Serpina3g/Serinc1/Serpinb9/Fgr/Reck/Il18/Rasgrp4/Trim30a/Arg2/Slamf8/Serping1/Apcs/Timp1/Cdkn1a/Itih4/Ambp/Serpina3n/Stat1/Kng1/Serpina1c/Vtn/F2/Kit/Ahsg/Ifng/Fgd4/Serpinc1/Itih3/Apoh/Serpina3k/Pzp/Serpina1b/Serpina3m/Apoa2/Hrg/Apoa1/Pon1/Cxcl13/Fabp1/Apoc3/Aldob/Apoc1/Hamp/Serpinb2/Gzma/Serpinf1",118
"GO:0009611","response to wounding","37/442","82/1987",2.1639750214659e-06,4.29378201627708e-05,3.28092981093907e-05,"Lrg1/Anxa1/S100a9/Tlr4/Slc11a1/F10/Ceacam1/Papss2/Jun/Anxa2/Grn/Myof/Mertk/Plaur/St3gal4/Lrp1/Emilin2/Pak1/Fgl1/Serping1/Timp1/Cdkn1a/Nfe2l2/Cfh/Selp/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Serpinc1/Apoh/Plg/Fgb/Hrg/Hc",37
"GO:0030195","negative regulation of blood coagulation","14/442","19/1987",2.32145632245872e-06,4.48814889008686e-05,3.4294478465832e-05,"Ceacam1/Anxa2/Plaur/Serping1/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Apoh/Plg/Fgb/Hrg",14
"GO:0050819","negative regulation of coagulation","14/442","19/1987",2.32145632245872e-06,4.48814889008686e-05,3.4294478465832e-05,"Ceacam1/Anxa2/Plaur/Serping1/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Apoh/Plg/Fgb/Hrg",14
"GO:1900047","negative regulation of hemostasis","14/442","19/1987",2.32145632245872e-06,4.48814889008686e-05,3.4294478465832e-05,"Ceacam1/Anxa2/Plaur/Serping1/Fga/Kng1/Vtn/F2/Cpb2/Fgg/Apoh/Plg/Fgb/Hrg",14
"GO:0010876","lipid localization","33/442","70/1987",2.38551206469598e-06,4.57290533079857e-05,3.49421124909081e-05,"Lipg/Anxa1/Plscr1/Plin2/Atp11a/C3/Ceacam1/Anxa2/Nr1h3/Ffar2/Lbp/Msr1/Spp1/Dbi/Lrp1/Fabp5/Abca13/Tspo2/Rnf213/Fabp7/Apof/Crp/Slc27a2/Apoh/Apoa2/Apoa1/Rbp4/Pon1/Apob/Fabp1/Apoc3/Apoc1/Soat1",33
"GO:1903900","regulation of viral life cycle","21/442","36/1987",2.42934577296159e-06,4.61779843566312e-05,3.52851460345239e-05,"Ifitm6/Ifitm1/Plscr1/Ifitm2/Oas2/Ifih1/Ifitm3/Ltf/Gbp7/Oasl1/Oas3/N4bp1/Oasl2/Trim30d/Slpi/Bst2/Eif2ak2/Gbp3/Trim30a/Apcs/Ly6e",21
"GO:0002252","immune effector process","70/442","194/1987",2.52338386954731e-06,4.72838822616407e-05,3.61301757520657e-05,"Anxa1/Cd177/Clec4e/Cebpb/Tlr4/Trem1/App/Anxa3/Slc11a1/Csf2rb2/Csf2rb/Irf7/Tlr2/Cfb/Casp4/C3/Pglyrp1/Fcgr1/Ceacam1/Pirb/Fcgr4/Dhx58/Lgals3/Ffar2/Itgam/Lbp/Grn/Pram1/Trem3/Tirap/Lgals9/Cfp/Lrp1/Pnp/Bst2/Fcgr3/Fosl2/Xcl1/Ctsc/Casp1/Serpinb9/Fgr/Il18/C1ra/C1qc/Arg1/Slamf8/Cxcl1/Gzmb/Serping1/Hpx/Irf1/Cfh/C1qb/Crp/F2/Kit/C1qa/Cd5l/Ifng/Treml4/Apoa2/Cfi/Ddx60/C4b/Apoa1/Hc/Rbp4/C8a/Fcna",70
"GO:0045069","regulation of viral genome replication","17/442","26/1987",2.52933234025576e-06,4.72838822616407e-05,3.61301757520657e-05,"Ifitm6/Ifitm1/Plscr1/Ifitm2/Oas2/Ifih1/Ifitm3/Ltf/Gbp7/Oasl1/Oas3/N4bp1/Oasl2/Slpi/Bst2/Eif2ak2/Gbp3",17
"GO:0006869","lipid transport","29/442","59/1987",3.50316711059503e-06,6.44240975948452e-05,4.92272177629186e-05,"Lipg/Anxa1/Plscr1/Plin2/Atp11a/Ceacam1/Anxa2/Nr1h3/Lbp/Msr1/Spp1/Dbi/Lrp1/Fabp5/Abca13/Tspo2/Fabp7/Apof/Slc27a2/Apoh/Apoa2/Apoa1/Rbp4/Pon1/Apob/Fabp1/Apoc3/Apoc1/Soat1",29
"GO:0052548","regulation of endopeptidase activity","29/442","59/1987",3.50316711059503e-06,6.44240975948452e-05,4.92272177629186e-05,"S100a9/S100a8/App/Xdh/Mmp9/Hspa1b/Ltf/Plaur/Mefv/Naip2/Casp1/Serpina3g/Serpinb9/Reck/Serping1/Timp1/Serpina3n/Stat1/Kng1/Serpina1c/Vtn/Ahsg/Serpina3k/Serpina1b/Serpina3m/Hrg/Fabp1/Serpinb2/Serpinf1",29
"GO:0030593","neutrophil chemotaxis","20/442","34/1987",3.56665688011544e-06,6.50627247001703e-05,4.97152003153612e-05,"S100a9/S100a8/Trem1/C5ar1/Cxcl10/Lgals3/Itgam/Lbp/Trem3/Tirap/Spp1/Bst1/Fcgr3/Xcl1/Cxcl9/Cxcl1/Cxcr2/Cxcl2/Ifng/Cxcl13",20
"GO:0016477","cell migration","85/442","252/1987",4.66801119223022e-06,8.4472330534598e-05,6.45463105485644e-05,"Lcn2/Fpr2/Lrg1/Anxa1/Ifitm1/Cd177/S100a9/Saa3/Pld1/S100a8/Tlr4/Trem1/Fscn1/App/Anxa3/Vcan/Ccr5/Tlr2/C5ar1/Mmp9/Igfbp6/Cmklr1/Shtn1/Il1rn/Ceacam1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Ffar2/Prtn3/Itgam/Lbp/Grn/Aif1/Emilin1/Mertk/Trem3/Tirap/Lgals9/Met/Adgrg3/Rnd1/St3gal4/Adam8/Spp1/Ccrl2/Lrp1/Bst1/Rhoc/Emilin2/Pak1/Bst2/Pla2g7/Fcgr3/Glul/Xcl1/Fgr/Reck/Il18/Cxcl9/Fmnl2/Slamf8/Cxcl1/Mtus1/Cxcr2/Timp1/Cxcl2/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Apoh/Plg/Hrg/Apoa1/Hc/Dcn/Cxcl13/Ednrb/Serpinf1",85
"GO:1901701","cellular response to oxygen-containing compound","73/442","208/1987",4.9451310505405e-06,8.87768764787508e-05,6.78354652045739e-05,"Lcn2/Fpr2/Mmp8/Anxa1/Gpr27/Plscr1/Cebpb/Tgm2/Acod1/Tlr4/Cd14/App/Mapk13/Prdx5/Tlr2/Mmp9/Cmpk2/Cyfip1/Ceacam1/Fcgr4/Cxcl10/Jun/Socs3/Socs1/Nr1h3/Cd274/Ffar2/Lbp/Gbp2b/Ltf/Gbp2/Tirap/Txn1/Slc25a24/Met/Mgst1/Spp1/Il36g/Mt1/Lrp1/Trim30d/Ly96/Irgm2/Pid1/Irgm1/Cpne2/Gbp6/Pak1/Ly6a/Ly6i/Casp1/Gbp3/Cd68/Pck2/Il18/Cxcl9/Trim30a/Cxcl1/Mrc1/Cxcl2/Nfe2l2/Irf1/Ambp/Cfh/Crp/Stat1/Ahsg/Ifng/Calcrl/Cxcl13/Fabp1/Apoc3/Ly6e",73
"GO:0060627","regulation of vesicle-mediated transport","44/442","107/1987",5.05516923711524e-06,9.00377386957061e-05,6.87989049924842e-05,"Fpr2/Anxa1/Cd177/Pld1/Plscr1/Tgm2/Cd14/App/Slc11a1/Il15ra/Cd300lf/Tlr2/Hck/C3/Fcgr1/Anxa2/Lgals3/Nr1h3/Prtn3/Itgam/Lbp/Mertk/Pram1/Lgals9/Cfp/Lrp1/Rab3d/Fcgr3/Abca13/Fgr/Pls3/Fga/Vtn/Ahsg/Ifng/Fgg/Rab27b/Fgb/Apoa2/Apoa1/Apoc3/Trf/Apoc1/Hamp",44
"GO:0030100","regulation of endocytosis","33/442","72/1987",5.20570361602017e-06,9.19945435893565e-05,7.0294122841325e-05,"Fpr2/Cd177/Plscr1/Tgm2/Cd14/App/Slc11a1/Il15ra/Cd300lf/Tlr2/Hck/C3/Fcgr1/Anxa2/Lgals3/Nr1h3/Prtn3/Lbp/Mertk/Cfp/Lrp1/Fcgr3/Abca13/Fgr/Vtn/Ahsg/Ifng/Apoa2/Apoa1/Apoc3/Trf/Apoc1/Hamp",33
"GO:0002832","negative regulation of response to biotic stimulus","22/442","40/1987",5.32839376293338e-06,9.24239788445783e-05,7.06222594177475e-05,"Acod1/Lamp2/Ceacam1/Ccr1/Dhx58/Trafd1/Grn/Ltf/Lgals9/Oas3/Smpdl3b/Irgm2/Irgm1/Mefv/Samhd1/Serpinb9/Parp14/Arg1/Trim30a/Arg2/Slamf8/Serping1",22
"GO:0050792","regulation of viral process","22/442","40/1987",5.32839376293338e-06,9.24239788445783e-05,7.06222594177475e-05,"Ifitm6/Ifitm1/Plscr1/Ifitm2/Oas2/Ifih1/Ifitm3/Ltf/Gbp7/Oasl1/Oas3/N4bp1/Oasl2/Trim30d/Slpi/Bst2/Eif2ak2/Gbp3/Trim30a/Apcs/Stat1/Ly6e",22
"GO:0048870","cell motility","88/442","264/1987",5.35258232919529e-06,9.24239788445783e-05,7.06222594177475e-05,"Lcn2/Fpr2/Lrg1/Anxa1/Ifitm1/Cd177/S100a9/Saa3/Pld1/S100a8/Tlr4/Trem1/Fscn1/App/Anxa3/Vcan/Ccr5/Tlr2/C5ar1/Mmp9/Igfbp6/Cmklr1/Shtn1/Il1rn/Ceacam1/Cxcl10/Jun/Ccr1/Lgals3/Mmp14/Cd274/Ffar2/Prtn3/Itgam/Lbp/Grn/Aif1/Emilin1/Mertk/Trem3/Tirap/Lgals9/Met/Adgrg3/Rnd1/St3gal4/Adam8/Spp1/Ccrl2/Lrp1/Bst1/Rhoc/Emilin2/Pak1/Bst2/Pla2g7/Fcgr3/Glul/Xcl1/Fgr/Reck/Il18/Cxcl9/Fmnl2/Slamf8/Cxcl1/Mtus1/Cxcr2/Timp1/Cxcl2/Ube2b/Nfe2l2/Selp/Fga/Vtn/Kit/Ifng/Apoh/Plg/Hrg/Apoa1/Hc/Dcn/Apob/Cxcl13/Trf/Ednrb/Serpinf1",88
